url,cluster,change_rate
https://articulo.mercadolibre.cl/MLC-1964900094-pack-3-mascaras-de-halloween-varios-personajes-_JM?attributes=COLOR_SECONDARY_COLOR:Q3J1eg==,0,No Change
"https://articulo.mercadolibre.cl/MLC-1993506844-barbie-cosplay-disfraz-barbie-nina-trajes-de-nina-ropa-para-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:QWR1bHQ=",0,No Change
"https://articulo.mercadolibre.cl/MLC-1209513982-auto-dinosaurio-transfromable-con-luz-colores-y-sonido-_JM?attributes=CHARACTER:VGlyYW5vc2F1cmlvIFJleA==,COLOR_SECONDARY_COLOR:VmVyZGU=",0,No Change
"https://articulo.mercadolibre.cl/MLC-1420700223-neon-genesis-evangelion-eva-asuka-cosplay-traje-_JM?attributes=SIZE:TChjaGlsZCk=,COLOR_SECONDARY_COLOR:QXlhbmFtaSByZWk=",0,No Change
https://articulo.mercadolibre.cl/MLC-1372329099-guantes-entrenamiento-gym-pesas-alta-calidad-vhex-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8gTA==,0,No Change
https://articulo.mercadolibre.cl/MLC-1797579086-cinta-de-encaje-adornada-con-borlas-con-flecos-de-tubo-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8=,0,No Change
https://articulo.mercadolibre.cl/MLC-1420717509-reloj-curren-8398-for-hombre-correa-de-lujo-marca-de-nego-_JM?attributes=BEZEL_COLOR:QXp1bA==,0,No Change
"https://articulo.mercadolibre.cl/MLC-1959697024-disfraz-de-harry-potter-con-capa-bordada-para-cosplay-_JM?attributes=COLOR_SECONDARY_COLOR:Um9qbw==,SIZE:MTM1",0,No Change
"https://articulo.mercadolibre.cl/MLC-1050932092-para-xiaomi-iphone-smartwatch-mujer-pulsera-impermeable-_JM?attributes=WRISTBAND_COLOR:QXp1bA==,CASE_COLOR:QXp1bA==,BEZEL_COLOR:QXp1bA==",0,No Change
"https://articulo.mercadolibre.cl/MLC-1172084832-chaquetas-fotografia-chaleco-verano-multi-bolsillos-de-malla-_JM?attributes=SIZE:WEw=,COLOR_SECONDARY_COLOR:TmVncm8=",0,No Change
"https://articulo.mercadolibre.cl/MLC-1703571002-reloj-inteligente-deportivo-con-tecnologia-nfc-para-hombre-y-_JM?attributes=WRISTBAND_COLOR:QmxhbmNv,CASE_COLOR:TmVncm8=,BEZEL_COLOR:TmVncm8=",0,No Change
https://articulo.mercadolibre.cl/MLC-1845193968-caja-de-almacenamiento-de-lona-plegable-organizador-domesti-_JM?attributes=COLOR_SECONDARY_COLOR:QXp1bA==,0,No Change
https://articulo.mercadolibre.cl/MLC-1407554777-manga-de-compresion-de-pierna-for-hombres-y-mujeres-manga-_JM,0,No Change
"https://articulo.mercadolibre.cl/MLC-1295359046-correas-de-de-reemplazo-floral-elastico-ajustable-_JM?attributes=COLOR_SECONDARY_COLOR:QmxhbmNv,SIZE:YXMgZGVzY3JpYmVk",0,No Change
"https://articulo.mercadolibre.cl/MLC-1417150255-pack-4-protector-zocalos-fibra-carbono-protege-tu-vehiculo-_JM?attributes=COLOR_SECONDARY_COLOR:RklCUkEgREUgQ0FSQk9OTw==,PATTERN_NAME:UEVVR0VPVA==",0,No Change
https://articulo.mercadolibre.cl/MLC-1037451347-alfombras-peludas-grandes-18-x-2-metros-varios-colores-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8gSmFzcGVhZG8=,0,No Change
https://articulo.mercadolibre.cl/MLC-1829125310-kit-de-accesorios-nintendo-switch-para-14-en-1-con-estuche-_JM?attributes=COLOR_SECONDARY_COLOR:QXp1bA==,0,No Change
https://articulo.mercadolibre.cl/MLC-944314975-ventilador-para-acer-nitro-5-an515-55-an517-52-gpu-nuevo-_JM?attributes=VGlwbw==:R1BV,0,No Change
https://articulo.mercadolibre.cl/MLC-489700225-cubre-tablero-audi-a3-2003-2005-2006-2009-2010-2011-2012-fct-_JM?attributes=COLOR_SECONDARY_COLOR:Qk9SREUgQVpVTA==,0,No Change
"https://articulo.mercadolibre.cl/MLC-1962980128-funda-protectora-para-iphone-14-max-13-pro-max-12-mini-se-_JM?attributes=COLOR_SECONDARY_COLOR:R3JlZW4gTGVhZg==,PATTERN_NAME:Rm9yIGlQaG9uZSAxMy1ObyBGcm9udCBGaWxt",0,No Change
"https://articulo.mercadolibre.cl/MLC-1989809486-funda-de-telefono-tipo-cartera-empresarial-para-zte-nubia-re-_JM?attributes=COLOR_SECONDARY_COLOR:RGc=,PATTERN_NAME:UmVkIE1hZ2ljIDctQ2FzZStTdHJhcA==",0,No Change
https://articulo.mercadolibre.cl/MLC-1423161963-funda-tipo-cartera-para-redmi-9a-9c-nfc-9at-tarjetero-sop-_JM?attributes=COLOR_SECONDARY_COLOR:QTM0IHdoaXRlIGNhdA==,0,No Change
"https://articulo.mercadolibre.cl/MLC-1959077246-para-fundas-de-vidrio-templado-xiaomi-redmi-10-10a-10c-9-9a-_JM?attributes=PATTERN_NAME:UmVkbWkgOUM=,COLOR_SECONDARY_COLOR:TGlnaHQgUHVycGxl",0,No Change
https://articulo.mercadolibre.cl/MLC-1048310142-espinilleras-protector-de-karate-kick-boxing-mma-garfio-_JM,0,No Change
"https://articulo.mercadolibre.cl/MLC-1381416449-capa-disfraz-kit-cos-hermione-harrys-magic-varita-_JM?attributes=COLOR_SECONDARY_COLOR:U2x5dGhlcmlu,SIZE:WEw=",0,No Change
https://articulo.mercadolibre.cl/MLC-1902673522-zapatillas-senderismo-transpirables-camuflaje-for-hombres-_JM,0,No Change
"https://articulo.mercadolibre.cl/MLC-1963499710-funda-para-iphone-13-pro-max-12-mini-11-xr-xs-14-plus-_JM?attributes=PATTERN_NAME:aVBob25lMTIgTWluaS1DYXNlICYgU3RyYXA=,COLOR_SECONDARY_COLOR:Sk0tMw==",0,No Change
"https://articulo.mercadolibre.cl/MLC-621314935-funda-protectora-para-samsung-galaxy-a71-5g-_JM?attributes=PATTERN_NAME:Rm9yIFNhbXN1bmcgR2FsYXh5IEE3MSA1Rw==,COLOR_SECONDARY_COLOR:Um9qbw==",0,No Change
https://articulo.mercadolibre.cl/MLC-1871558334-peluca-unisex-genshin-venti-game-blue-de-50-cm-para-cosplay-_JM?attributes=COLOR_SECONDARY_COLOR:VmVyZGUgY2xhcm8=,0,No Change
"https://articulo.mercadolibre.cl/MLC-1400938033-polo-para-hombre-color-solido-manga-larga-moda-coreana-_JM?attributes=COLOR_SECONDARY_COLOR:TmVncm8=,SIZE:TQ==",0,No Change
"https://articulo.mercadolibre.cl/MLC-1892321610-lapiz-de-juego-estuches-de-anime-box-cute-pen-impact-childe-_JM?attributes=PATTERN_NAME:My1SZWQ=,COLOR_SECONDARY_COLOR:My1QaW5r",0,No Change
"https://articulo.mercadolibre.cl/MLC-924488031-funda-de-telefono-con-estampado-floral-rosa-amor-para-xiaomi-_JM?attributes=PATTERN_NAME:WGlhb21pIDExIExpdGUgNUc=,COLOR_SECONDARY_COLOR:VmVyZGUgb3NjdXJv",0,No Change
https://articulo.mercadolibre.cl/MLC-551641094-tintura-cromatone-60gr-_JM?attributes=HAIR_TONE:NS42NiBDYXN0YcOxbyBDbGFybyBNYXJyw7NuIEludGVuc28=,0,No Change
"https://articulo.mercadolibre.cl/MLC-1571882630-remolque-infantil-con-camion-portacontenedores-modelo-136-_JM?attributes=COLOR_SECONDARY_COLOR:VHlwZSA0,CHARACTER:VHlwZSAx",-1,Fast Change
"https://articulo.mercadolibre.cl/MLC-1571882630-remolque-infantil-con-camion-portacontenedores-modelo-136-_JM?attributes=COLOR_SECONDARY_COLOR:VHlwZSBkMw,CHARACTER:VHlwZSBkMw",-1,Slow Change
